Date,DJIA_USD,CAC40_EUR,FTSE100_GBP,NIKKEI225_JPY,USD_per_USD,USD_per_GBP,USD_per_EUR,USD_per_JPY,MXN_per_USD,MXN_per_GBP,MXN_per_EUR,MXN_per_JPY
1/22/2007,12477.16016,5579.779785,6218.399902,17424.17969,1,1.9769096374511719,1.2950012683868408,0.008222332,10.935199737548828,21.617901748613804,14.161097530189181,0.089912839
1/23/2007,12533.7998,5575.069824,6227.600098,17408.57031,1,1.982199788093567,1.3023037910461426,0.008218277,10.9375,21.680310182273388,14.243947714567184,0.089887409
1/24/2007,12621.76953,5638.080078,6314.799805,17507.40039,1,1.9680002927780151,1.296293855,0.008272667,10.916099548339844,21.48288710712677,14.150472761953097,0.09030526
1/25/2007,12502.55957,5609.200195,6269.299805,17458.30078,1,1.965099811553955,1.2939958572387695,0.008222332,11.04170036315918,21.69804330287934,14.287914526799796,0.090788523
1/26/2007,12487.01953,5582.299805,6228,17421.92969,1,1.9599003791809082,1.2928917407989502,0.008236554,10.996999740600586,21.553023961455438,14.217930138190695,0.090577378
1/29/2007,12490.78027,5619.700195,6239.899902,17470.46094,1,1.9617844820022583,1.296293855,0.008214902,11.079500198364258,21.735591557491944,14.362288020435926,0.091017004
1/30/2007,12523.30957,5645.589844,6242,17490.18945,1,1.962092399597168,1.2965964078903198,0.008218277,11.024499893188477,21.63108745,14.294326960295393,0.090602399
1/31/2007,12621.69043,5608.310059,6203.100098,17383.41992,1,1.9634021520614624,1.3023037910461426,0.00828226,10.992500305175781,21.58269875571841,14.31557482,0.091042741
2/1/2007,12673.67969,5662.25,6282.200195,17519.5,1,1.9671097993850708,1.3018969297409058,0.008278145,10.963199615478516,21.565817396222428,14.272955919528158,0.090754961
2/2/2007,12653.49023,5677.299805,6310.899902,17547.10938,1,1.9661816358566284,1.296394706,0.008255593,10.954999923706055,21.53951967080161,14.202003902829574,0.090440025
2/5/2007,12661.74023,5681.109863,6317.899902,17344.80078,1,1.9607843160629272,1.2931926250457764,0.00832016,10.904800415039062,21.381961623605093,14.102007474324637,0.09072968
2/6/2007,12666.30957,5676.779785,6346.299805,17406.85938,1,1.9709872007369995,1.2983977794647217,0.008329862,10.925100326538086,21.53323291037418,14.185126004406357,0.091004582
2/7/2007,12666.87012,5703,6369.5,17292.32031,1,1.971453309059143,1.3023037910461426,0.008292905,10.969300270080566,21.625463315513684,14.285361326849397,0.09096737
2/8/2007,12637.62988,5665.100098,6346.399902,17292.48047,1,1.9587103128433228,1.3040019273757935,0.008255593,10.93340015411377,21.415363636305415,14.257174873735153,0.090261706
2/9/2007,12580.83008,5692.450195,6382.799805,17504.33008,1,1.982789397239685,1.3006945848464966,0.008216252,10.906000137329102,21.62430143859069,14.18537532095911,0.089606443
2/13/2007,12654.84961,5682.689941,6381.799805,17621.44922,1,1.945790172,1.3032032251358032,0.008246063,10.941800117492676,21.29044712848315,14.259389201907766,0.09022677
2/14/2007,12741.86035,5725.839844,6421.200195,17752.64063,1,1.9649066925048828,1.3139914274215698,0.008311861,10.91450023651123,21.445974560067043,14.341559745366453,0.090719811
2/15/2007,12765.00977,5720.879883,6433.299805,17897.23047,1,1.951409935951233,1.313508152961731,0.008375911,10.970000267028809,21.406967518467695,14.409184788734706,0.091883745
2/16/2007,12767.57031,5713.589844,6419.5,17875.65039,1,1.9501159191131592,1.3138015270233154,0.008374508,10.942999839782715,21.340118190413023,14.376929899722427,0.091642237
2/20/2007,12786.63965,5713.450195,6412.299805,17939.11914,1,1.9564112424850464,1.3148033618927002,0.008332292,10.98449993133545,21.490199158740893,14.442457438429983,0.091526059
2/21/2007,12738.41016,5694.560059,6357.100098,17913.21094,1,1.9536973237991333,1.313905119895935,0.008268563,10.979000091552734,21.449643096857017,14.425364431629077,0.090780551
2/22/2007,12686.01953,5707.859863,6380.899902,18108.78906,1,1.9564112424850464,1.312508225440979,0.00823113,11.002300262451172,21.52502392665565,14.440609593238605,0.090561367
2/23/2007,12647.48047,5716.379883,6401.5,18188.41992,1,1.9627084732055664,1.3168984651565552,0.008258321,10.979000091552734,21.54857650701524,14.458228369519475,0.090668102
2/26/2007,12632.25977,5762.540039,6434.700195,18215.34961,1,1.9639033079147339,1.319400429725647,0.008289125,11.064499855041504,21.729607865738103,14.598505863441119,0.091715019
2/27/2007,12216.24023,5588.390137,6286.100098,18119.91992,1,1.9627084732055664,1.3232064247131348,0.008468118,11.175000190734863,21.933267562429137,14.786832048550878,0.094631218
2/28/2007,12268.62988,5516.319824,6171.5,17604.11914,1,1.9640191793441772,1.322891354560852,0.008422471,11.163299560546875,21.924934441678488,14.76783247702042,0.094022566
3/1/2007,12234.33984,5458.399902,6116,17453.50977,1,1.9575984477996826,1.317002534866333,0.008494733,11.159500122070312,21.845820117185212,14.697089948607754,0.094796976
3/2/2007,12114.09961,5424.700195,6116.200195,17217.92969,1,1.942615270614624,1.3164995908737183,0.008533151,11.128000259399414,21.61742324,14.65000778874196,0.094956908
3/5/2007,12050.41016,5385.029785,6058.700195,16642.25,1,1.920786738395691,1.3086949586868286,0.008651268,11.161999702453613,21.43982100244955,14.607652739464925,0.096565447
3/6/2007,12207.58984,5437.129883,6138.5,16844.5,1,1.9352091550827026,1.3138015270233154,0.00856311,11.121000289916992,21.521461574724754,14.610787162919678,0.095230351
